id_bien;id_commune;numero_voie;btq;type_voie;voie;code_postal;surface_carrez;surface_reelle_bati;nombre_pieces_principales;code_type_local
32154;92019;8;T;AV;SEVERINE;92290;60.97;61;3;2
32155;92024;77;;RUE;MARTRE;92110;17;17;1;2
32156;92024;3;;RUE;MEDERIC;92110;22.04;24;1;2
32157;92024;1;;ALL;LEON GAMBETTA;92110;50.51;35;2;2
32158;92026;50;B;RUE;DU 22 SEPTEMBRE;92400;44.01;37;2;2
32159;92026;11;;RUE;EDITH CAVELL;92400;36.36;36;1;2
32160;92032;48;;RUE;GEORGES BAILLY;92260;66.58;67;3;2
32161;92040;16;;RUE;HENRI TARIEL;92130;46.03;47;2;2
32162;92049;129;;AV;HENRI GINOUX;92120;38.74;38;2;2
32163;92049;5;;PL;JULES FERRY;92120;47.83;48;2;2
32164;92051;56;;RUE;DE SABLONVILLE;92200;50;50;3;2
32165;92073;13;;RUE;CHEVREUL;92150;41.16;41;2;2
32166;93001;55;;RUE;DU MOUTIER;93300;33.82;28;1;2
32167;93027;25;;RUE;DE CREVECOEUR;93120;47.07;48;2;2
32168;93031;1;;ALL;RODIN;93800;101.56;102;5;2
32169;93048;78;;RUE;COLMET LEPINAY;93100;29.62;40;2;2
32170;93049;78;;AV;DU PRESIDENT ROOSEVELT;93360;16.63;19;1;2
32171;93050;2;;ALL;GUYNEMER;93330;57.29;53;2;2
32172;93051;1;;ALL;DU PARC;93160;55.85;70;3;2
32173;93051;2;;RUE;ARTHUR RIMBAUD;93160;63.58;63;3;2
32174;93062;74;;AV;DE LA RESISTANCE;93340;21.5;25;1;2
32175;93066;33;;RUE;ERNEST RENAN;93200;17.66;20;1;2
32176;93066;26;;BD;MARCEL SEMBAT;93200;14.7;15;1;2
32177;93070;28;;RUE;LA CLEF DES CHAMPS;93400;63;62;3;2
32178;94011;28;;AV;DE BOISSY;94380;72.83;76;4;2
32179;94016;46;;AV;DUMOTEL;94230;60.13;60;3;2
32180;94017;192;;RUE;DIDEROT;94500;60.05;60;4;2
32181;94018;14;;RUE;DU CADRAN;94220;72.02;73;3;2
32182;94019;4;;RUE;JEAN MERMOZ;94430;84.05;80;4;2
32183;94019;23;;RUE;DE SUCY;94430;16.7;17;1;2
32184;94021;55;;AV;JACQUES BREL;94550;97.09;88;4;1
32185;94028;61;B;RUE;DE MESLY;94000;89.02;91;4;2
32186;94033;10;B;RUE;LOUIS AUROUX;94120;48.83;55;2;2
32187;94033;64;;RUE;DE TRUCY;94120;76.06;78;3;2
32188;94037;6;;RUE;FOUBERT;94250;34.87;30;1;2
32189;94041;26;;RUE;HENRI MARTIN;94200;38.12;39;2;2
32190;94042;6;;AV;JOSEPH JOUGLA;94340;67.91;73;4;1
32191;94046;102;;AV;DU GENERAL DE GAULLE;94700;14.82;12;1;2
32192;94052;59;;RUE;DE PLAISANCE;94130;99.68;99;3;2
32193;94052;26;;RUE;DE PLAISANCE;94130;126.82;109;4;2
32194;94052;3;;RUE;PONT NOYELLES;94130;82.67;80;4;1
32195;94052;33;;RUE;THIERS;94130;29.23;22;1;2
32196;94058;13;;BD;FOCH;94170;22.6;27;1;2
32197;94058;4;;RUE;DE TANNEBOURG;94170;35.88;32;3;2
32198;94059;13;;AV;GEORGES FOUREAU;94420;43.6;43;2;2
32199;94059;35;;AV;JEAN KIFFER;94420;57.8;59;3;2
32200;94068;38;B;AV;FRANCOIS ADAM;94100;84.77;81;4;2
32201;94080;30;;AV;DE LA REPUBLIQUE;94300;55.95;56;3;2
32202;94081;3;;ALL;GUSTAVE COURBET;94400;70.16;69;4;2
32203;95051;26;;AV;DE LA GARE;95250;81.21;82;4;2
32204;95127;2;;RUE;DE LA VEILLEE;95800;49.04;48;2;2
32205;95127;4;;BD;DE L'EVASION;95800;39.5;42;2;2
32206;95127;38;;AV;DU HAZAY;95800;56.75;57;3;2
32207;95127;87;;AV;DU HAZAY;95800;17.11;17;1;2
32208;95252;7;;RUE;DES BOULEAUX;95130;62.58;62;3;2
32209;95288;6;;RUE;DE LA STATION;95410;21.33;30;3;2
32210;95428;77;B;RUE;DES CHESNEAUX;95160;63.54;65;3;2
32211;95428;1;;RUE;DU FORT;95160;78.81;89;4;2
32212;95476;11;;;LA COLLINE DE LA RAVINIERE;95520;122.36;101;5;1
32213;95488;16;;RUE;DES TILLEULS;95480;99.57;104;5;1
32214;95488;24;;RUE;DES JARDINS;95480;40.08;40;2;2
32215;95491;9001;;ALL;DE CHAMPAGNE;95130;64.53;64;3;2
32216;95500;9;;RUE;DE LA CORNE;95300;30.19;33;2;2
32217;95555;1;;RUE;JEAN POIRE;95210;32.15;32;1;2
32218;95572;6;;RUE;MICHEL DE L HOSPITAL;95310;69.33;61;3;2
32219;95582;7;;SQ;JULES FERRY;95110;80.46;80;4;2
32220;95585;15;B;RUE;DE MONTFLEURY;95200;67.93;68;3;2
32221;95585;16;;PL;GUYNEMER;95200;69.51;76;3;2
32222;972213;5765;F;;HABITATION ROCHES CARREES;97232;44.56;44;2;2
32223;973309;1640;;AV;DES PLAGES;97354;99.71;97;4;2
32224;974411;9;;AV;DES COCOTIERS;97400;34.25;33;1;2
32225;02408;3;;AV;CARNOT;02000;77.91;76;3;2
32226;02408;21;;RUE;AMPERE;02000;88.14;119;4;1
32227;05061;1;;CRS;EMILE ZOLA;05000;52.24;45;2;2
32228;06088;260;;AV;DE FABRON;06200;38.69;36;2;2
32229;10033;6;;AV;DU GENERAL LECLERC;10200;25.76;25;1;2
32230;11170;118;;RUE;DU LOCH;11430;24.12;24;2;2
32231;11202;10;;RES;NEPTUNE;11370;47.93;46;3;2
32232;11262;58;;AV;DES JUJUBIERS (PLAGE);11100;85.58;79;4;1
32233;19031;9001;;RUE;GAL SOUHAM;19100;67.54;66;3;2
32234;26058;13;;RUE;JEAN COCTEAU;26500;97.77;84;4;1
32235;26058;47;;AV;JEAN JAURES;26500;34.27;34;1;2
32236;26252;14;;RUE;HENRI BARBUSSE;26800;75.36;76;4;2
32237;26362;11;;RUE;FRANZ LISZT;26000;49.56;48;2;2
32238;26362;33;;RUE;DU MARECHAL GALLIENI;26000;62.62;49;2;2
32239;26362;20;;RUE;LEONARD DE VINCI;26000;95.05;94;5;1
32240;28085;9;;RUE;DE LA PORTE CENDREUSE;28000;11.1;10;1;2
32241;28134;26;;RUE;DE LA SABLONNIERE;28100;67.79;67;4;2
32242;29039;63;;AV;ALAIN LE LAY;29900;67.27;67;4;2
32243;2A004;9012;;CHE;DE BIANCARELLO;20090;74.1;76;3;2
32244;2A276;5372;;RES;DOMAINE DE L'ONDELLA;20140;70.31;76;4;2
32245;30189;16;;RUE;ROBERT;30000;38.72;51;2;2
32246;30189;36;;BD;GAMBETTA;30000;80.88;90;3;2
32247;31446;4;;RUE;DES SOURCES;31520;77.3;78;4;2
32248;31555;11;;RUE;DES RENFORTS;31000;56.24;58;3;2
32249;31555;40;T;RUE;DU PRINTEMPS;31000;123.99;90;3;2
32250;31555;1;;AV;DE L'ANCIEN VELODROME;31000;62.39;60;3;2
32251;31555;1;;RUE;MIREILLE SORGUE;31100;52.31;57;3;2
32252;33011;7;;RUE;DU QUATORZE JUILLET;33740;46.63;47;2;2
32253;33063;174;;CRS;DE L YSER;33800;40.27;31;2;2
32254;33063;39;;RUE;AUSONE;33000;54.23;53;2;2
32255;33063;10;;RUE;DUMONTEIL;33000;75.32;80;2;2
32256;33063;3;;RUE;DU DOCTEUR ROCAZ;33000;20.55;21;1;2
32257;33063;3;;ALL;RONSARD;33200;88.48;84;3;2
32258;33063;17;;RUE;CORNAC;33000;90.4;75;2;2
32259;33075;25;;RUE;AUSONE;33520;33.8;33;2;2
32260;33104;1;;AV;NORBERT GERBAUD;33480;38.38;40;2;2
32261;33167;1;;ALL;F. GOYA;33270;70.29;71;3;2
32262;33192;179;;RTE;DE CANEJAN;33170;92.78;92;4;1
32263;33214;6;;BD;DE LA PLAGE;33680;22.08;24;1;2
32264;33243;55;;RUE;CLEMENT THOMAS;33500;62.47;55;2;2
32265;33550;2;;ALL;DES IRIS;33140;29.88;29;1;2
32266;34003;8;;AV;DES ALIZES;34300;37.53;40;3;1
32267;34150;2;;RUE;SUFFREN;34340;59;63;3;2
32268;34173;50;;CHE;DES TIEULIERES;34150;94.9;94;4;1
32269;34217;12;;RUE;DE L OCCITANIE;34730;84.45;88;4;2
32270;34301;3;;RUE;PAUL BOUSQUET;34200;80.57;77;3;2
32271;34327;7;;RUE;DU SALAISON;34740;47.05;46;2;2
32272;35049;8;;RUE;GAL LECLERC;35260;33;40;2;2
32273;35095;18;;GR;GRANDE RUE DES STUARTS;35120;90;80;3;2
32274;35247;9000;;;PIECE DE L HOPITAL;35610;15.4;15;1;2
32275;37214;141;;BD;CHARLES DE GAULLE;37540;125.71;124;4;2
32276;38253;5;;RUE;DU SER PALOR;38860;29.9;31;1;2
32277;38253;10;;RUE;DE SAINTE LUCE;38860;34.62;34;1;2
32278;38563;9000;;RUE;DU JARDINET;38500;42.46;44;2;2
32279;38567;310;;AV;DU PERE TASSE;38410;24.05;30;1;2
32280;39411;4;;;CONDAMINE;39570;83.1;84;4;2
32281;40279;115;;CHEM;DE LATINE;40990;78.02;78;4;1
32282;41194;4;;PL;DE LA PAIX;41200;68;71;3;2
32283;41269;12;;FG;CHARTRAIN;41100;30.2;29;1;2
32284;42071;14;;RUE;DE LA PROVIDENCE;42120;58.12;61;3;2
32285;42218;19;;RUE;NEYRON;42000;52.32;49;3;2
32286;42218;14;B;RUE;HENRI DECHAUD;42100;68.19;81;4;2
32287;44049;5;;RUE;BARJULE (VC35);44490;56.04;57;4;2
32288;44109;18;;RUE;DES CARMES;44000;86;90;3;2
32289;44109;2;;RUE;DE L ECHELLE;44000;22.6;22;1;2
32290;44109;9004;;RUE;DES CHANTIERS CRUCY;44100;64.37;57;3;1
32291;44132;94;B;AV;DES LORIETTES;44380;64.45;64;3;2
32292;44151;141;;RTE;DES CALABRES;44117;60.4;63;3;1
32293;44184;57;;RUE;DES CHARDONNERETS;44600;42.54;42;2;2
32294;45155;19;;RUE;DES BRIQUETERIES;45500;54.53;54;2;2
32295;45234;475;;FG;BANNIER;45000;27.19;27;2;2
32296;45234;11;;BD;JEAN JAURES;45000;90.24;88;4;2
32297;47323;29;;RUE;CASSENEUIL;47300;29.99;33;1;2
32298;48095;7;;IMP;DES OREILLETTES;48000;47.83;47;2;2
32299;49331;1;;RUE;DU CLOTEAU BAS;49500;66.5;61;3;2
32300;50129;57;;RUE;DE LA REPUBLIQUE EQUEURDRE;50120;107.74;107;4;2
32301;50410;17;A;RUE;DU CLOS DU ROI - BOUCEY;50170;64;64;3;1
32302;51108;65;;BD;HIPPOLYTE FAURE;51000;63.16;64;2;2
32303;51108;12;;RUE;DE L INDUSTRIE;51000;21.38;22;1;2
32304;51454;32;;RUE;PETIT DELBOURG;51100;58.7;58;3;2
32305;54518;24;;RUE;CARNOT;54470;93.56;98;2;2
32306;56118;5;;RUE;ROGER SALENGRO;56570;41.75;42;2;2
32307;56121;59;;RUE;DUGUAY TROUIN;56100;79.51;80;3;2
32308;59350;10;;RUE;A FIENS;59800;27.02;28;1;2
32309;59350;15;;BD;JEAN BAPTISTE LEBAS;59000;88.6;85;4;2
32310;59350;55;;RUE;CAUMARTIN;59000;65.8;65;2;2
32311;59421;99;;RUE;DE LILLE;59420;65.7;66;3;2
32312;59512;36;;RUE;COLIGNY;59100;53.91;54;1;2
32313;59512;61;;RUE;VIEIL ABREUVOIR;59100;75;78;4;2
32314;60360;73;;RUE;PASTEUR;60140;130;110;5;1
32315;62119;114;;RUE;RAOUL FOLLEREAU;62400;43.74;45;2;2
32316;64445;5;B;RUE;MULOT;64000;52.53;50;3;2
32317;69044;9002;;PL;MARSONNAT;69260;55.07;54;3;2
32318;69064;11;;RUE;CREMAILLERE;69420;34.66;38;2;2
32319;69204;48;;CHE;DE PUTET;69230;145.35;145;5;2
32320;69264;237;;RUE;CLAUDIUS SAVOYE;69400;73.06;71;4;2
32321;69268;24;;RUE;DE CHAMPEMIN;69390;48.19;48;2;2
32322;69286;134;;CHE;DE NEYRON;69140;61;62;3;2
32323;69286;2694;;RTE;DE STRASBOURG;69140;61.67;62;3;2
32324;69290;3;;ALL;ETIENNE CLEMENTEL;69800;68;67;3;2
32325;69293;1;;RTE;DE ST TRIVIER;69580;42.89;42;2;2
32326;69381;8;;QUAI;ANDRE LASSAGNE;69001;41.78;40;1;2
32327;69382;12;;RUE;NEUVE;69002;33.54;35;1;2
32328;69383;14;;RUE;JULES MASSENET;69003;133.65;137;4;1
32329;69388;86;;RUE;MARIUS BERLIET;69008;19.31;19;1;2
32330;69389;15;;RUE;MASARYK;69009;107.14;107;4;2
32331;71479;11;;ALL;DE LA PATURE DE L ETANG;71200;91.16;91;4;2
32332;71479;11;;ALL;DE LA PATURE DE L ETANG;71200;66.12;71;4;2
32333;71479;11;;ALL;DE LA PATURE DE L ETANG;71200;66.24;66;4;2
32334;72181;42;;RUE;DE SAINT AUBIN;72000;72.98;70;3;2
32335;72181;2;;RUE;DE L ORMEAU;72000;78.94;80;4;2
32336;74298;2;;ALL;DES NOISETIERS;74100;26.79;26;1;2
32337;75103;63;;RUE;NOTRE DAME DE NAZARETH;75003;20.2;22;1;2
32338;75108;19;;BD;DES BATIGNOLLES;75008;16.66;19;1;2
32339;75109;41;;RUE;DES MARTYRS;75009;11.67;90;3;2
32340;75109;6;;PL;GUSTAVE TOUDOUZE;75009;22.83;22;1;2
32341;75109;24;;RUE;LAFFITTE;75009;37.66;37;3;2
32342;75109;13;;RUE;DE LA TOUR D AUVERGNE;75009;63.02;62;3;2
32343;75111;17;;RUE;DE LA PIERRE LEVEE;75011;35.21;32;2;2
32344;75111;25;;RUE;DU CHEMIN VERT;75011;21.52;22;1;2
32345;75111;20;;RUE;DE LAPPE;75011;93.47;94;3;2
32346;75111;12;;PAS;DE LA BONNE GRAINE;75011;78.4;86;2;2
32347;75112;18;;RUE;DE RAMBERVILLERS;75012;26.05;27;1;2
32348;75112;31;;RUE;MONTERA;75012;31.51;39;1;2
32349;75112;41;;RUE;CLAUDE DECAEN;75012;11.64;11;1;2
32350;75116;175;;BD;MURAT;75016;42.13;48;2;2
32351;75116;8;;RUE;BOILEAU;75016;87.3;89;4;2
32352;75116;26;;RUE;CHARDON LAGACHE;75016;26.28;27;1;2
32353;75116;91;;RUE;BOILEAU;75016;56.75;55;2;2
32354;75116;1;;AV;ALPHONSE XIII;75016;25.7;25;0;2
32355;75116;50;;RUE;DE BOULAINVILLIERS;75016;79.4;81;4;2
32356;75116;82;;BD;FLANDRIN;75016;49.43;44;1;2
32357;75116;94;;AV;D IENA;75016;64.56;61;2;2
32358;75116;21;B;AV;D IENA;75016;202.12;196;4;2
32359;75117;3;;RUE;DES COLONELS RENARD;75017;81.23;85;4;2
32360;75117;16;;BD;PEREIRE;75017;126.71;123;4;2
32361;75117;5;;RUE;LEMERCIER;75017;55.02;54;3;2
32362;75117;5;;RUE;LEMERCIER;75017;38.91;39;2;2
32363;75118;133;;RUE;DAMREMONT;75018;31.9;32;1;2
32364;75118;3;;RUE;D OSLO;75018;9.91;12;1;2
32365;75118;6;;IMP;DU CADRAN;75018;40.13;33;1;2
32366;75118;3;;RUE;JEAN ROBERT;75018;25.42;23;2;2
32367;75118;28;;RUE;DE TORCY;75018;83.59;84;3;2
32368;75119;20;;QUAI;DE LA MARNE;75019;42.84;44;2;2
32369;75120;80;;RUE;DE BELLEVILLE;75020;44.51;41;2;2
32370;75120;46;;RUE;DE LA MARE;75020;67.15;58;2;2
32371;75120;24;;RUE;HENRI POINCARE;75020;78.15;79;3;2
32372;75120;116;;RUE;PELLEPORT;75020;26.17;28;1;2
32373;75120;22;;RUE;DE BAGNOLET;75020;28.27;25;2;2
32374;75120;2;;CITE;ADRIENNE;75020;23.1;30;1;2
32375;76329;5001;;CHE;DE TOUS VENTS;76210;5;44;2;2
32376;76540;20;;RUE;SAINT JACQUES;76000;35.64;38;2;2
32377;76540;77;;RUE;VERTE;76000;66.98;52;3;2
32378;76540;10;;RUE;DU PONT DAME RENAUDE;76000;26.24;29;1;2
32379;76540;67;;AV;JACQUES CHASTELLAIN;76000;28.87;35;1;2
32380;77058;24;;BD;DE LAGNY;77600;37.65;39;2;2
32381;77083;9;B;RUE;DE LORRAINE;77420;30.54;31;2;2
32382;77111;14;;RUE;DU CLOS GIRARD;77700;68.81;69;3;2
32383;77143;29;;RUE;GEORGES BIZET;77124;35.34;36;1;2
32384;77153;6;A;RUE;DU GUE DOUY;77230;112.63;113;4;1
32385;77284;22;;RUE;JEAN MERMOZ;77100;29.75;28;1;2
32386;77288;19;B;RUE;DE LA ROCHETTE;77000;57.16;58;3;2
32387;78126;23;;;HAMEAU BOIS FONTAINE;78170;175.75;175;7;1
32388;78158;61;;RUE;DE GLATIGNY;78150;53.29;52;3;2
32389;78160;26;;RUE;CHARLES MICHELS;78460;40;40;2;2
32390;78172;75;;RES;ARISTIDE BRIAND;78700;47.95;46;3;2
32391;78361;47;;RUE;DU CLOS SCELLIER;78200;67.16;68;3;2
32392;78490;13;;RUE;DES PEUPLIERS;78370;73.36;72;4;2
32393;80001;11;;RTE;DE DOULLENS;80100;65.9;60;3;1
32394;80533;14;;RUE;SADI CARNOT;80350;42.56;36;2;2
32395;82121;15;;AV;DU 11 EME REGIMENT INF;82000;52.54;52;3;2
32396;83009;71;;CHE;DE L ESCOURCHE;83150;36.07;55;2;2
32397;83019;539;;AV;DE LA MER;83230;30.01;31;2;2
32398;83019;160;;AV;DE LA MER;83230;25.69;25;2;2
32399;83069;5;;RUE;DOCTEUR ZAMENHOF;83400;63.19;63;3;2
32400;83071;9002;;;SUPER CROISETTE MIRAMAR;83250;29.63;29;2;2
32401;83112;41;;ALL;DES PEUPLIERS;83270;65.03;55;3;2
32402;83123;45;;VC;DE LA BUGE;83110;67.79;67;3;2
32403;83126;1;;ALL;DES MOINEAUX;83500;95.87;101;5;1
32404;83129;595;;CHE;DE REPENTANCE;83140;21.7;22;1;2
32405;83137;164;;BD;DE TESSE;83000;68.69;75;3;2
32406;84004;6776;F;CHE;DE ST JUST;84810;85.5;88;4;1
32407;84007;9;;RUE;HENRI BOUVET;84000;34.25;45;2;2
32408;84007;6;;PL;VICTOR CRUMIERE;84000;21.23;21;1;2
32409;84007;1;;PL;VICTOR CRUMIERE;84000;51.79;51;2;2
32410;84007;179;;AV;DE TARASCON;84000;50.44;55;3;2
32411;84031;4;;RUE;D INGUIMBERT;84200;32.3;33;2;2
32412;84035;38;;AV;JEAN JAURES;84300;48.27;48;2;2
32413;85035;16;;IMP;DES OISEAUX;85470;45.84;52;2;1
32414;85194;9;;RUE;DU BARGEOURI;85100;32.88;33;2;2
32415;85234;17;;ESP;DE LA MER;85160;16.68;17;1;2
32416;91161;3;;AV;DE LA REPUBLIQUE;91380;54.8;53;3;2
32417;91174;46;;RUE;ST SPIRE;91100;9.91;10;0;2
32418;91174;190;;BD;JOHN KENNEDY;91100;62.2;62;3;2
32419;91191;59;;AV;DE LA REPUBLIQUE;91560;109.23;112;4;2
32420;91223;9012;;AV;DES MEUNIERS;91150;59.57;62;3;2
32421;91228;30;;RUE;DU MARQUIS DE RAIES;91080;30.35;31;1;2
32422;91471;99;;RUE;DE PARIS;91400;36.12;36;1;2
32423;91573;122;;RUE;DU GRAND MAURY;91280;92.24;97;5;1
32424;91589;93;;AV;ROGER SALENGRO;91600;23;24;1;2
32425;92024;7;;RUE;PASTEUR;92110;34.68;40;1;2
32426;92026;37;;AV;PUVIS DE CHAVANNES;92400;65.5;64;3;2
32427;92044;84;;RUE;JULES GUESDE;92300;68.1;67;3;2
32428;92050;47;;SQ;DE LA BRECHE;92000;79.41;79;3;2
32429;92050;24;;RUE;DE L'AVENIR;92000;62.69;62;3;2
32430;92062;5;;RUE;ARAGO;92800;47.9;48;3;2
32431;92073;2;;RUE;HONORE D ESTIENNE D ORVES;92150;59.66;61;3;2
32432;93001;152;;RUE;LEOPOLD RECHOSSIERE;93300;53.96;60;3;2
32433;93032;39;;RUE;CONTANT;93220;63.78;64;3;2
32434;93048;39;;RUE;ALEXIS LEPERE;93100;23.4;25;1;2
32435;93048;83;;RUE;HOCHE;93100;106.25;110;5;1
32436;93048;50;;RUE;MOLIERE;93100;25.73;25;1;2
32437;93064;11;;RUE;DU QUATRIEME ZOUAVE;93110;19.5;20;1;2
32438;93066;4;;RUE;JESSE OWENS;93200;20.16;21;1;2
32439;93066;220;;AV;DU PDT WILSON;93210;22.78;21;2;2
32440;93070;16;;RUE;DE LA GAITE;93400;49.81;50;2;2
32441;93070;73;;RUE;ALBERT DHALENNE;93400;88.34;82;4;1
32442;93077;85;;AV;DE ROSNY;93250;55.08;55;3;2
32443;94001;28;;ALL;DES CEDRES;94480;68.67;67;4;2
32444;94002;137;;RUE;VERON;94140;62.85;62;3;2
32445;94002;16;;RUE;DE L UNION;94140;21.76;22;1;2
32446;94017;10;;RUE;DE MUSSELBURGH;94500;66.77;74;4;2
32447;94017;172;;AV;THERESE;94500;53.16;60;3;2
32448;94017;18;;RUE;DE PATAY;94500;15.38;15;1;2
32449;94019;37;;RUE;ARISTIDE BRIAND;94430;46;47;2;2
32450;94021;72;B;BD;JEAN MERMOZ;94550;45.57;36;2;1
32451;94022;4;;RUE;ALFRED LEBIDON;94600;39.07;39;2;2
32452;94028;19;;RUE;DE LA PLUMERETTE;94000;37.25;37;1;2
32453;94028;19;;VLA;PETIT PARC;94000;65.97;65;3;2
32454;94028;31;;RUE;DE FALKIRK;94000;34.81;34;1;2
32455;94034;7;;AV;GARENNIERE;94260;67.42;75;4;2
32456;94034;35;;;RES DE TOURVOIE;94260;63.85;55;3;2
32457;94034;32;;BD;PASTEUR;94260;67.35;74;4;2
32458;94043;64;;AV;CHARLES GIDE;94270;66.08;65;4;2
32459;94044;5;;RUE;JULIE-VICTOIRE DAUBIE;94450;42.9;42;2;2
32460;94046;98;;AV;DU GENERAL LECLERC;94700;53.6;52;3;2
32461;94046;56;;AV;DE LA REPUBLIQUE;94700;39.52;40;2;2
32462;94058;6;;IMP;LEDRU ROLLIN;94170;66.72;69;4;2
32463;94067;178;;AV;GALLIENI;94160;50.23;50;3;2
32464;94067;6;;RUE;BAUDIN;94160;19.17;20;1;2
32465;94068;82;;AV;CARNOT;94100;65.93;66;3;2
32466;94068;9;;AV;DIDEROT;94100;31.28;31;2;2
32467;94071;5;;ALL;VAN GOGH;94370;26.65;26;1;2
32468;94076;7;;RUE;DE ROME;94800;60.32;58;3;2
32469;94080;25;;RUE;LEROYER;94300;53.22;57;2;2
32470;94081;2;B;RUE;VERCINGETORIX;94400;66.26;66;3;2
32471;95018;12;B;RUE;LEOPOLD GAUTHERIN;95100;16.84;17;1;2
32472;95018;26;;RUE;HENRI BARBUSSE;95100;37.54;34;2;2
32473;95042;13;;PL;DES CAILLOUX GRIS;95560;86.05;85;5;1
32474;95091;10;;RUE;DE BOURGOGNE;95570;83.63;83;4;1
32475;95127;14;;BD;DU PORT;95000;117.75;120;5;1
32476;95252;14;;RUE;DU HAUT D AULNY;95130;60.87;57;3;2
32477;95252;15;B;AV;CHANZY;95130;48.49;50;2;2
32478;95476;26;B;RUE;ARISTIDE BRIAND;95520;47.2;111;3;2
32479;95488;73;B;RUE;VICTOR HUGO;95480;75.9;65;3;2
32480;95585;18;;RUE;LOUIS LEBRUN;95200;78.84;78;4;2
32481;95637;4;;RUE;DES PEUPLIERS;95490;91.2;91;4;1
32482;972209;57;;RTE;DE BEAUSEJOUR JAMBETTE;97200;81.63;80;3;2
32483;972231;13;;RUE;DES PECHEURS;97229;33.3;32;1;2
32484;02318;9003;;RUE;ROBERT GODARD;02670;66.36;67;3;2
32485;02722;22;;BD;JEANNE D ARC;02200;31.62;32;1;2
32486;06030;34;;AV;MONT JOLI;06110;80.43;90;3;2
32487;06030;60;;RUE;SAINT SAUVEUR;06110;56.05;57;3;2
32488;06073;5704;;;FRONT DE NEIGE;06420;49.11;49;2;2
32489;06088;22;;RUE;JEAN CANAVESE;06100;49.41;49;2;2
32490;06088;74;;AV;DE BRANCOLAR;06100;38.03;40;1;2
32491;06088;27;;RUE;BOTTERO;06000;68.02;67;3;2
32492;06088;18;;AV;FLEURS;06000;9.81;22;2;2
32493;06088;3;;AV;GALLIN;06100;16.13;25;1;2
32494;06088;301;;COR;DE MAGNAN;06000;62.93;63;3;2
32495;06088;67;;AV;ESTIENNE D ORVES;06000;76.92;75;3;2
32496;06088;170;;BD;NAPOLEON III;06200;51.39;42;2;2
32497;10081;1;;RUE;CLAUDE DEBUSSY;10600;70.54;69;3;2
32498;11076;22;;AV;RIQUET;11400;62.37;60;3;2
32499;11262;1;;RUE;BAUDIN;11100;37.8;36;2;2
32500;14220;20;;BD;MAUGER;14800;33.32;32;2;2
32501;14338;3;;RUE;BAUMIER;14510;38.74;39;2;2
32502;14715;5;;RUE;AMIRAL DE MAIGRET;14360;74.21;88;3;2
32503;18033;50;;AV;JEAN JAURES;18000;38.13;38;2;2
32504;19031;4;;BD;MICHELET;19100;40.62;40;2;2
32505;19031;2;;RUE;PROUDHON;19100;31.89;32;1;2
32506;22050;13;;RUE;DE LA FERRONNERIE;22100;73.31;89;2;2
32507;22187;29;;RUE;ADOLPHE LE BAIL;22190;205.2;205;5;2
32508;22278;10;;BD;EDOUARD PRIGENT;22000;47.28;47;2;2
32509;22278;10;;RUE;HOUVENAGLE;22000;36.87;34;1;2
32510;24037;29;;RUE;DU COULOBRE;24100;42.06;45;2;2
32511;25056;9;;RUE;DE CHARIGNEY;25000;95.18;94;5;2
32512;26058;2;;ALL;JEAN HONORE FRAGONNARD;26500;90;89;4;1
32513;26114;28;;RUE;JUSTIN JOUVE;26220;73.23;70;3;2
32514;26198;12;;PL;DU THEATRE;26200;118.89;115;4;2
32515;26347;15;;LOT;LES OUCHES;26600;91.84;90;5;1
32516;28085;50;;RUE;DES COMTESSES;28000;80.51;80;3;2
32517;28391;75;;RUE;NATIONALE;28310;29.54;31;1;2
32518;29151;25;;RUE;DE CALLAC;29600;31.08;31;1;2
32519;30007;1;;BD;CHARLES GOUNOD;30100;70.9;70;4;2
32520;30133;9010;;BD;DU DR JEAN BASTIDE;30240;52.96;52;3;2
32521;30156;15;;AV;DE LA CAMARGUE;30320;81.24;81;4;1
32522;30169;7;;RTE;DE MONTPELLIER;30540;58.22;70;3;2
32523;30189;39;;RUE;BACHALAS;30000;47.12;59;2;2
32524;30189;17;;RUE;MENARD;30000;23.65;23;1;2
32525;30189;14;;RUE;DE L ASPIC;30000;109.33;111;3;2
32526;30189;13;;RUE;FRESQUE;30000;96.11;99;4;2
32527;30189;59;;RUE;SEGUIER;30000;44.11;48;1;2
32528;31555;8;;RUE;CECILE BRUNSCHVICG;31200;46.69;47;2;2
32529;31555;113;;CHE;LINIERES;31200;57.61;60;3;2
32530;31555;75;;CHE;DE MALEPERE;31400;92.24;83;4;1
32531;31555;7;B;IMP;ANDRE MARFAING;31400;18.79;19;1;2
32532;33063;8;;CITE;FEAUGAS;33100;39.42;39;2;2
32533;33063;38;;RUE;DES AYRES;33000;58.63;62;3;2
32534;33063;261;;RUE;MANDRON;33000;37.95;42;1;2
32535;33063;45;;CRS;BALGUERIE STUTTENBERG;33300;58.62;69;3;2
32536;33281;5;;RUE;DES OLYMPIADES;33700;44.2;46;2;2
32537;33311;2;;ALL;DE BOURDETTE;33550;43.49;43;2;2
32538;33529;1270;;AV;GUSTAVE EIFFEL;33260;21.22;21;2;2
32539;33550;3;;RUE;DU 19 MARS 1962;33140;71.83;71;3;2
32540;34003;25;;IMP;DU GLOBE;34300;29.9;30;1;2
32541;34057;17;;AV;DE LA GALINE;34170;67.92;68;4;2
